gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene19929	rna34390_gene19929,rna34391_gene19929,rna34392_gene19929,rna34393_gene19929,rna34394_gene19929,rna34395_gene19929	1862.33	1637.10	0.00	0.00	0.00
gene1993	rna3392_gene1993	1081.00	855.77	0.00	0.00	0.00
gene19930	rna34396_gene19930,rna34397_gene19930,rna34398_gene19930	517.78	293.07	18.00	6.67	4.41
gene19931	rna34399_gene19931	471.00	246.37	0.00	0.00	0.00
gene19932	rna34400_gene19932	1018.00	792.77	0.00	0.00	0.00
gene19933	rna34401_gene19933,rna34402_gene19933	1277.00	1051.77	1.00	0.10	0.07
gene19934	rna34403_gene19934	1080.00	854.77	0.00	0.00	0.00
gene19935	rna34404_gene19935,rna34405_gene19935,rna34406_gene19935	1170.00	944.77	1.00	0.12	0.08
gene19936	gene19936_gene19936	810.00	584.77	0.00	0.00	0.00
gene19937	rna34407_gene19937,rna34408_gene19937,rna34409_gene19937,rna34410_gene19937	1259.50	1034.27	0.00	0.00	0.00
gene19938	rna34411_gene19938	903.00	677.77	0.00	0.00	0.00
gene19939	rna34412_gene19939	552.00	326.93	0.00	0.00	0.00
gene1994	gene1994_gene1994	951.00	725.77	0.00	0.00	0.00
gene19940	rna34413_gene19940	1147.00	921.77	17.00	2.00	1.33
gene19941	rna34414_gene19941,rna34415_gene19941	903.00	677.77	1.00	0.16	0.11
gene19942	rna34416_gene19942	3208.00	2982.77	202.00	7.36	4.87
gene19943	rna34417_gene19943	1344.00	1118.77	60.00	5.83	3.85
gene19944	rna34418_gene19944,rna34419_gene19944,rna34420_gene19944,rna34421_gene19944	3864.32	3639.09	411.00	12.27	8.11
gene19945	rna34422_gene19945,rna34423_gene19945	3362.00	3136.77	397.00	13.75	9.09
gene19946	rna34424_gene19946,rna34425_gene19946	2033.97	1808.74	375.00	22.53	14.90
gene19948	rna34427_gene19948	933.00	707.77	227.00	34.85	23.04
gene19949	rna34428_gene19949	2099.00	1873.77	4.01	0.23	0.15
gene1995	rna3393_gene1995	1581.00	1355.77	0.00	0.00	0.00
gene19950	rna34429_gene19950,rna34430_gene19950	2431.10	2205.87	48.00	2.36	1.56
gene19951	rna34431_gene19951,rna34432_gene19951	2502.07	2276.84	874.00	41.71	27.58
gene19952	rna34433_gene19952,rna34434_gene19952,rna34435_gene19952	5376.00	5150.77	119.00	2.51	1.66
gene19953	rna34436_gene19953	889.00	663.77	776.00	127.04	83.99
gene19954	rna34437_gene19954	4657.00	4431.77	0.00	0.00	0.00
gene19955	rna34438_gene19955	1318.00	1092.77	0.00	0.00	0.00
gene19956	rna34439_gene19956,rna34440_gene19956	1810.78	1585.55	592.00	40.57	26.82
gene19957	rna34441_gene19957	924.00	698.77	0.00	0.00	0.00
gene19958	rna34442_gene19958	672.00	446.80	0.00	0.00	0.00
gene19959	rna34443_gene19959,rna34444_gene19959	1801.00	1575.77	6.00	0.41	0.27
gene1996	rna3394_gene1996	1062.00	836.77	0.99	0.13	0.09
gene19960	rna34445_gene19960	528.00	303.01	0.00	0.00	0.00
gene19961	rna34446_gene19961	3575.00	3349.77	888.00	28.81	19.05
gene19962	rna34447_gene19962,rna34448_gene19962	2675.00	2449.77	92.00	4.08	2.70
gene19963	rna34449_gene19963,rna34450_gene19963,rna34451_gene19963	2185.00	1959.77	61.00	3.38	2.24
gene19964	rna34452_gene19964	729.00	503.78	0.00	0.00	0.00
gene19965	rna34453_gene19965,rna34454_gene19965,rna34455_gene19965	18240.00	18014.77	1010.00	6.09	4.03
gene19966	rna34456_gene19966,rna34457_gene19966	2626.83	2401.60	226.00	10.23	6.76
gene19967	rna34458_gene19967,rna34459_gene19967	1518.22	1292.99	174.00	14.62	9.67
gene19968	rna34460_gene19968	2850.00	2624.77	349.00	14.45	9.55
gene19969	rna34461_gene19969	374.00	151.64	0.00	0.00	0.00
gene1997	rna3395_gene1997	1790.00	1564.77	0.00	0.00	0.00
gene19970	rna34462_gene19970	1770.00	1544.77	0.00	0.00	0.00
gene19971	rna34463_gene19971	2878.00	2652.77	2.21	0.09	0.06
gene19972	rna34464_gene19972	1841.00	1615.77	14.93	1.00	0.66
gene19973	rna34465_gene19973	2803.00	2577.77	0.00	0.00	0.00
gene19974	rna34466_gene19974,rna34467_gene19974,rna34468_gene19974,rna34469_gene19974,rna34470_gene19974,rna34471_gene19974,rna34472_gene19974	14685.32	14460.09	20308.00	152.61	100.90
gene19975	rna34473_gene19975	913.00	687.77	0.00	0.00	0.00
gene19976	rna34474_gene19976	701.00	475.79	0.00	0.00	0.00
gene19977	rna34475_gene19977	705.00	479.79	475.00	107.58	71.13
gene19978	rna34476_gene19978	3956.00	3730.77	600.00	17.48	11.55
gene19979	rna34477_gene19979,rna34478_gene19979,rna34479_gene19979,rna34480_gene19979,rna34481_gene19979,rna34482_gene19979,rna34483_gene19979,rna34484_gene19979	2854.74	2629.51	8437.00	348.65	230.52
gene1998	rna3396_gene1998,rna3397_gene1998,rna3398_gene1998,rna3399_gene1998	1910.50	1685.27	0.00	0.00	0.00
gene19980	rna34485_gene19980	3034.00	2808.77	1139.00	44.06	29.13
gene19981	rna34486_gene19981	548.00	322.94	78.00	26.25	17.35
gene19982	rna34487_gene19982	3468.00	3242.77	126.00	4.22	2.79
gene19983	rna34488_gene19983	1217.00	991.77	537.00	58.84	38.90
gene19984	rna34489_gene19984	2061.00	1835.77	243.73	14.43	9.54
gene19985	rna34490_gene19985	4327.00	4101.77	201.62	5.34	3.53
gene19986	rna34491_gene19986,rna34492_gene19986	1000.66	775.45	25.00	3.50	2.32
gene19987	rna34493_gene19987	339.00	118.74	19.00	17.39	11.50
gene19988	rna34494_gene19988	2608.00	2382.77	93.00	4.24	2.80
gene1999	gene1999_gene1999	2192.00	1966.77	2.00	0.11	0.07
gene19990	rna34496_gene19990,rna34497_gene19990	2033.00	1807.77	1.34	0.08	0.05
gene19991	rna34498_gene19991	654.00	428.81	0.00	0.00	0.00
gene19992	rna34499_gene19992	1901.00	1675.77	347.00	22.50	14.88
gene19993	rna34500_gene19993,rna34501_gene19993	2091.00	1865.77	1.00	0.06	0.04
gene19994	rna34502_gene19994	701.00	475.79	0.00	0.00	0.00
gene19995	rna34503_gene19995	1024.00	798.77	0.00	0.00	0.00
gene19996	rna34504_gene19996	2032.00	1806.77	354.00	21.29	14.08
gene19997	rna34505_gene19997	3133.00	2907.77	2.00	0.07	0.05
gene19998	rna34506_gene19998,rna34507_gene19998	1539.31	1314.07	200.00	16.54	10.93
gene19999	rna34508_gene19999	1443.00	1217.77	69.00	6.16	4.07
gene2	rna2_gene2,rna3_gene2	1645.07	1419.84	36.00	2.76	1.82
gene20	rna28_gene20	4945.00	4719.77	4783.00	110.12	72.81
gene200	rna349_gene200,rna350_gene200	2334.02	2108.79	126.81	6.53	4.32
gene2000	rna3400_gene2000	2497.00	2271.77	10.00	0.48	0.32
gene20000	rna34509_gene20000,rna34510_gene20000	4257.00	4031.77	187.00	5.04	3.33
gene20001	rna34511_gene20001	3105.00	2879.77	1974.00	74.49	49.25
gene20002	rna34512_gene20002	1039.00	813.77	0.00	0.00	0.00
gene20003	rna34513_gene20003,rna34514_gene20003	921.50	696.27	0.00	0.00	0.00
gene20004	rna34515_gene20004	3448.00	3222.77	1075.00	36.25	23.96
gene20005	rna34516_gene20005	1576.00	1350.77	3.00	0.24	0.16
gene20006	rna34517_gene20006	4302.00	4076.77	870.00	23.19	15.33
gene20007	rna34518_gene20007	1926.00	1700.77	57.00	3.64	2.41
gene20008	rna34519_gene20008,rna34520_gene20008,rna34521_gene20008	3222.81	2997.58	99.00	3.59	2.37
gene20009	rna34522_gene20009,rna34523_gene20009	1792.25	1567.02	148.00	10.26	6.79
gene2001	rna3401_gene2001	579.00	353.88	0.00	0.00	0.00
gene20010	rna34524_gene20010	3415.00	3189.77	62.00	2.11	1.40
gene20011	rna34525_gene20011,rna34526_gene20011	5498.18	5272.95	4864.00	100.24	66.27
gene20012	rna34527_gene20012,rna34528_gene20012,rna34529_gene20012	1899.21	1673.98	412.00	26.74	17.68
gene20013	rna34530_gene20013	3028.00	2802.77	265.00	10.27	6.79
gene20014	rna34531_gene20014	2307.00	2081.77	3889.00	203.00	134.21
gene20015	rna34532_gene20015,rna34533_gene20015,rna34534_gene20015,rna34535_gene20015,rna34536_gene20015	432.20	208.98	0.00	0.00	0.00
gene20016	rna34537_gene20016	497.00	272.16	33.00	13.18	8.71
gene20017	rna34538_gene20017	598.00	372.85	441.00	128.52	84.98
gene20018	rna34539_gene20018	430.00	205.94	0.00	0.00	0.00
gene20019	rna34540_gene20019	748.00	522.78	379.00	78.78	52.08
gene2002	rna3402_gene2002	2668.00	2442.77	1.00	0.04	0.03
gene20020	rna34541_gene20020	322.00	103.24	0.00	0.00	0.00
gene20021	rna34542_gene20021	2836.00	2610.77	596.00	24.81	16.40
gene20022	rna34543_gene20022	2640.00	2414.77	1.00	0.04	0.03
gene20025	rna34546_gene20025	465.00	240.43	3.00	1.36	0.90
gene20027	rna34548_gene20027	1859.00	1633.77	0.00	0.00	0.00
gene20028	rna34549_gene20028	1165.00	939.77	12.00	1.39	0.92
gene20029	rna34550_gene20029,rna34551_gene20029	2270.87	2045.64	841.00	44.67	29.54
gene2003	rna3403_gene2003	1450.00	1224.77	1939.00	172.03	113.74
gene20030	rna34552_gene20030	481.00	256.28	5353.00	2269.67	1500.63
gene20031	rna34553_gene20031	1465.00	1239.77	1685.00	147.69	97.65
gene20032	rna34554_gene20032	1208.00	982.77	101.00	11.17	7.38
gene20034	rna34556_gene20034,rna34557_gene20034,rna34558_gene20034	2758.00	2532.77	134.00	5.75	3.80
gene20038	rna34562_gene20038	739.00	513.78	0.00	0.00	0.00
gene2004	rna3404_gene2004	2311.00	2085.77	22.00	1.15	0.76
gene20040	rna34564_gene20040	1306.00	1080.77	80.00	8.04	5.32
gene20042	rna34566_gene20042	1533.00	1307.77	0.00	0.00	0.00
gene20043	rna34567_gene20043	2338.00	2112.77	0.00	0.00	0.00
gene20044	rna34568_gene20044	1209.00	983.77	0.00	0.00	0.00
gene20047	rna34571_gene20047	3446.00	3220.77	55.00	1.86	1.23
gene20048	rna34572_gene20048,rna34573_gene20048	2757.95	2532.72	758.00	32.52	21.50
gene20049	rna34574_gene20049,rna34575_gene20049,rna34576_gene20049	3447.00	3221.77	308.00	10.39	6.87
gene2005	rna3405_gene2005	1545.00	1319.77	39.00	3.21	2.12
gene20050	rna34577_gene20050	557.00	331.92	8.00	2.62	1.73
gene20051	rna34578_gene20051	2546.00	2320.77	5.00	0.23	0.15
gene20052	rna34579_gene20052,rna34580_gene20052,rna34581_gene20052	7305.67	7080.44	202.00	3.10	2.05
gene20053	rna34582_gene20053	132.00	0.00	0.00	0.00	0.00
gene20054	rna34583_gene20054,rna34584_gene20054	1245.00	1019.77	35.00	3.73	2.47
gene20055	rna34585_gene20055	4095.00	3869.77	132.00	3.71	2.45
gene20056	rna34586_gene20056,rna34587_gene20056	4725.10	4499.86	69.00	1.67	1.10
gene20057	rna34588_gene20057	236.00	34.03	0.00	0.00	0.00
gene20058	rna34589_gene20058,rna34590_gene20058,rna34591_gene20058,rna34592_gene20058,rna34593_gene20058	2834.18	2608.95	70.00	2.92	1.93
gene20059	rna34594_gene20059	2703.00	2477.77	336.00	14.74	9.74
gene2006	rna3406_gene2006,rna3407_gene2006	5461.16	5235.93	1121.00	23.26	15.38
gene20060	rna34595_gene20060	1011.00	785.77	16.00	2.21	1.46
gene20061	rna34596_gene20061	971.00	745.77	2.00	0.29	0.19
gene20062	rna34597_gene20062	937.00	711.77	0.00	0.00	0.00
gene20063	rna34598_gene20063	314.00	96.08	0.00	0.00	0.00
gene20064	rna34599_gene20064	1429.00	1203.77	0.00	0.00	0.00
gene20065	rna34600_gene20065,rna34601_gene20065	3115.50	2890.27	0.00	0.00	0.00
gene20066	rna34602_gene20066	587.00	361.87	0.00	0.00	0.00
gene20067	rna34603_gene20067,rna34604_gene20067	972.13	746.90	33.00	4.80	3.17
gene20068	rna34605_gene20068	1524.00	1298.77	3.00	0.25	0.17
gene20069	rna34606_gene20069	1086.00	860.77	9.00	1.14	0.75
gene2007	rna3408_gene2007,rna3409_gene2007,rna3410_gene2007,rna3411_gene2007	1595.10	1369.87	124.00	9.84	6.50
gene20070	rna34607_gene20070,rna34608_gene20070,rna34609_gene20070	1519.00	1293.77	16.00	1.34	0.89
gene20071	rna34610_gene20071	2333.00	2107.77	2436.00	125.58	83.03
gene20072	rna34611_gene20072,rna34612_gene20072,rna34613_gene20072	3919.00	3693.77	4.00	0.12	0.08
gene20073	gene20073_gene20073	1640.00	1414.77	0.00	0.00	0.00
gene20074	rna34614_gene20074	1773.00	1547.77	1.00	0.07	0.05
gene20075	rna34615_gene20075	429.00	204.96	0.00	0.00	0.00
gene20076	rna34616_gene20076	2743.00	2517.77	1259.00	54.34	35.93
gene20077	rna34617_gene20077	3143.00	2917.77	969.00	36.09	23.86
gene20078	rna34618_gene20078	770.00	544.78	4.00	0.80	0.53
gene20079	rna34619_gene20079	1385.00	1159.77	0.00	0.00	0.00
gene2008	rna3412_gene2008	2244.00	2018.77	47798.00	2572.79	1701.04
gene20080	rna34620_gene20080	2344.00	2118.77	0.00	0.00	0.00
gene20081	rna34621_gene20081	4001.00	3775.77	28.23	0.81	0.54
gene20082	rna34622_gene20082	2342.00	2116.77	14.77	0.76	0.50
gene20083	gene20083_gene20083	2292.00	2066.77	3.00	0.16	0.10
gene20084	rna34623_gene20084	885.00	659.77	1.39	0.23	0.15
gene20085	rna34624_gene20085,rna34625_gene20085	3140.00	2914.77	0.00	0.00	0.00
gene20086	rna34626_gene20086	891.00	665.77	2.21	0.36	0.24
gene20087	rna34627_gene20087	2563.00	2337.77	65.00	3.02	2.00
gene20088	rna34628_gene20088,rna34629_gene20088,rna34630_gene20088,rna34631_gene20088	2323.00	2097.77	59.40	3.08	2.03
gene20089	rna34632_gene20089,rna34633_gene20089	849.00	623.77	0.00	0.00	0.00
gene2009	rna3413_gene2009,rna3414_gene2009	1261.02	1035.79	513.00	53.82	35.58
gene20090	rna34634_gene20090	497.00	272.16	9.00	3.59	2.38
gene20091	rna34635_gene20091	1370.00	1144.77	56.00	5.32	3.51
gene20092	rna34636_gene20092,rna34637_gene20092	1703.93	1478.69	969.00	71.21	47.08
gene20093	rna34638_gene20093	1053.00	827.77	1.00	0.13	0.09
gene20094	rna34639_gene20094	1473.00	1247.77	1629.00	141.86	93.79
gene20095	rna34640_gene20095,rna34641_gene20095	1111.50	886.27	0.00	0.00	0.00
gene20096	rna34642_gene20096	1147.00	921.77	1.00	0.12	0.08
gene20097	rna34643_gene20097	1613.00	1387.77	186.00	14.56	9.63
gene20098	rna34644_gene20098,rna34645_gene20098,rna34646_gene20098,rna34647_gene20098	4256.00	4030.77	137.00	3.69	2.44
gene20099	rna34648_gene20099	1676.00	1450.77	4.00	0.30	0.20
gene201	rna351_gene201	2290.00	2064.77	15.24	0.80	0.53
gene2010	rna3415_gene2010,rna3416_gene2010,rna3417_gene2010,rna3418_gene2010,rna3419_gene2010,rna3420_gene2010,rna3421_gene2010,rna3422_gene2010,rna3423_gene2010,rna3424_gene2010	5716.79	5491.56	5935.00	117.44	77.65
gene20100	rna34649_gene20100	1109.00	883.77	390.00	47.95	31.70
gene20101	rna34650_gene20101	2468.00	2242.77	78.00	3.78	2.50
gene20102	rna34651_gene20102	1263.00	1037.77	215.00	22.51	14.88
gene20103	rna34652_gene20103,rna34653_gene20103	2492.00	2266.77	34.00	1.63	1.08
gene20104	rna34654_gene20104	1855.00	1629.77	2561.00	170.75	112.90
gene20105	rna34655_gene20105	651.00	425.81	195.00	49.76	32.90
gene20106	rna34656_gene20106	671.00	445.80	1.00	0.24	0.16
gene20107	rna34657_gene20107,rna34658_gene20107	3711.43	3486.19	1674.00	52.18	34.50
gene20108	rna34659_gene20108	2092.00	1866.77	162.00	9.43	6.23
gene20109	rna34660_gene20109	1741.00	1515.77	0.00	0.00	0.00
gene2011	rna3425_gene2011,rna3426_gene2011	2372.34	2147.10	2341.00	118.48	78.33
gene20110	rna34661_gene20110,rna34662_gene20110,rna34663_gene20110	2785.21	2559.98	64.00	2.72	1.80
gene20111	rna34664_gene20111	1244.00	1018.77	4.00	0.43	0.28
gene20112	rna34665_gene20112	366.00	144.02	4.00	3.02	2.00
gene20113	rna34666_gene20113	6279.00	6053.77	564.00	10.12	6.69
gene20114	rna34667_gene20114,rna34668_gene20114,rna34669_gene20114,rna34670_gene20114,rna34671_gene20114,rna34672_gene20114,rna34673_gene20114,rna34674_gene20114	5458.62	5233.39	1719.00	35.69	23.60
gene20115	rna34675_gene20115	5278.00	5052.77	1526.00	32.82	21.70
gene20116	rna34676_gene20116	2592.00	2366.77	257.00	11.80	7.80
gene20117	rna34677_gene20117	1208.00	982.77	34.00	3.76	2.49
gene20118	rna34678_gene20118,rna34679_gene20118	2787.94	2562.70	622.00	26.37	17.44
gene20119	rna34680_gene20119	2012.00	1786.77	17.00	1.03	0.68
gene2012	rna3427_gene2012,rna3428_gene2012	1960.93	1735.70	266.00	16.65	11.01
gene20120	rna34681_gene20120,rna34682_gene20120,rna34683_gene20120,rna34684_gene20120,rna34685_gene20120	2926.46	2701.23	841.00	33.83	22.37
gene20121	rna34686_gene20121	1626.00	1400.77	257.00	19.94	13.18
gene20122	rna34687_gene20122	8024.00	7798.77	727.00	10.13	6.70
gene20123	rna34688_gene20123	7894.00	7668.77	3557.00	50.40	33.32
gene20124	rna34689_gene20124	564.00	338.91	393.00	126.01	83.31
gene20125	rna34690_gene20125	347.00	126.16	0.00	0.00	0.00
gene20126	rna34691_gene20126	2594.00	2368.77	47.00	2.16	1.43
gene20127	rna34692_gene20127	1797.00	1571.77	971.00	67.13	44.38
gene20128	rna34693_gene20128	1104.00	878.77	79.00	9.77	6.46
gene20129	rna34694_gene20129,rna34695_gene20129	6742.00	6516.77	762.00	12.71	8.40
gene2013	rna3429_gene2013	6802.00	6576.77	453.00	7.48	4.95
gene20130	rna34696_gene20130	2731.00	2505.77	14241.00	617.56	408.31
gene20131	rna34697_gene20131	2139.00	1913.77	151.00	8.57	5.67
gene20132	rna34698_gene20132	1623.00	1397.77	22.00	1.71	1.13
gene20133	rna34699_gene20133	1961.00	1735.77	131.00	8.20	5.42
gene20134	rna34700_gene20134	676.00	450.80	43.00	10.36	6.85
gene20135	rna34701_gene20135	1751.00	1525.77	0.00	0.00	0.00
gene20136	rna34702_gene20136	1467.00	1241.77	61.00	5.34	3.53
gene20137	rna34703_gene20137	1017.00	791.77	5.00	0.69	0.45
gene20138	rna34704_gene20138,rna34705_gene20138	1959.60	1734.37	896.00	56.14	37.12
gene20139	rna34706_gene20139,rna34707_gene20139	2137.50	1912.27	566.00	32.16	21.26
gene2014	rna3430_gene2014	787.00	561.78	66.00	12.77	8.44
gene20140	rna34708_gene20140,rna34709_gene20140,rna34710_gene20140,rna34711_gene20140,rna34712_gene20140,rna34713_gene20140	5087.83	4862.59	766.00	17.12	11.32
gene20141	rna34714_gene20141	1752.00	1526.77	56.00	3.99	2.64
gene20142	rna34715_gene20142	2166.00	1940.77	292.00	16.35	10.81
gene20143	rna34716_gene20143,rna34717_gene20143	3411.74	3186.51	667.00	22.75	15.04
gene20144	rna34718_gene20144	388.00	165.06	0.00	0.00	0.00
gene20145	rna34719_gene20145	2615.00	2389.77	39.57	1.80	1.19
gene20146	rna34720_gene20146	2331.00	2105.77	137.00	7.07	4.67
gene20147	rna34721_gene20147,rna34722_gene20147,rna34723_gene20147	1619.85	1394.62	61.00	4.75	3.14
gene20148	rna34724_gene20148	617.00	391.83	3.00	0.83	0.55
gene20149	rna34725_gene20149	1510.00	1284.77	1.00	0.08	0.06
gene2015	rna3431_gene2015,rna3432_gene2015,rna3433_gene2015,rna3434_gene2015,rna3435_gene2015,rna3436_gene2015,rna3437_gene2015,rna3438_gene2015,rna3439_gene2015,rna3440_gene2015,rna3441_gene2015,rna3442_gene2015,rna3443_gene2015,rna3444_gene2015,rna3445_gene2015,rna3446_gene2015,rna3447_gene2015,rna3448_gene2015,rna3449_gene2015,rna3450_gene2015,rna3451_gene2015,rna3452_gene2015	2356.73	2131.49	1800.00	91.76	60.67
gene20150	rna34726_gene20150	966.00	740.77	211.00	30.95	20.46
gene20151	rna34727_gene20151	1838.00	1612.77	76.00	5.12	3.39
gene20152	rna34728_gene20152	1516.00	1290.77	728.00	61.29	40.52
gene20153	rna34729_gene20153	2041.00	1815.77	371.00	22.20	14.68
gene20154	rna34730_gene20154	1474.00	1248.77	153.00	13.31	8.80
gene20155	rna34731_gene20155,rna34732_gene20155	2363.12	2137.89	1274.00	64.75	42.81
gene20156	rna34733_gene20156	4006.00	3780.77	70.00	2.01	1.33
gene20157	rna34734_gene20157	760.00	534.78	735.00	149.35	98.74
gene20158	rna34735_gene20158	1061.00	835.77	60.00	7.80	5.16
gene20159	rna34736_gene20159	480.00	255.29	0.00	0.00	0.00
gene2016	rna3453_gene2016,rna3454_gene2016	1276.00	1050.77	560.00	57.91	38.29
gene20160	rna34737_gene20160,rna34738_gene20160	966.63	741.39	1348.00	197.57	130.63
gene20161	rna34739_gene20161	1562.00	1336.77	1131.00	91.94	60.79
gene20162	rna34740_gene20162,rna34741_gene20162	7104.00	6878.77	300.00	4.74	3.13
gene20163	rna34742_gene20163	7137.00	6911.77	24.00	0.38	0.25
gene20164	rna34743_gene20164	1619.00	1393.77	0.00	0.00	0.00
gene20165	rna34744_gene20165	1089.00	863.77	0.00	0.00	0.00
gene20166	rna34745_gene20166,rna34746_gene20166,rna34747_gene20166	5607.00	5381.77	47.00	0.95	0.63
gene20167	rna34748_gene20167	5462.00	5236.77	5.00	0.10	0.07
gene20168	rna34749_gene20168	2130.00	1904.77	128.00	7.30	4.83
gene20169	rna34750_gene20169	903.00	677.77	13.00	2.08	1.38
gene2017	rna3455_gene2017	3495.00	3269.77	7.00	0.23	0.15
gene20170	rna34751_gene20170	1435.00	1209.77	22.00	1.98	1.31
gene20171	rna34752_gene20171	1135.00	909.77	115.00	13.74	9.08
gene20172	rna34753_gene20172,rna34754_gene20172,rna34755_gene20172	1526.50	1301.26	100.00	8.35	5.52
gene20173	rna34756_gene20173,rna34757_gene20173	3261.00	3035.77	272.00	9.74	6.44
gene20174	rna34758_gene20174,rna34759_gene20174	5232.00	5006.77	3995.00	86.70	57.33
gene20175	rna34760_gene20175	1673.00	1447.77	940.00	70.55	46.65
gene20176	rna34761_gene20176	2126.00	1900.77	917.00	52.42	34.66
gene20177	rna34762_gene20177	2178.00	1952.77	627.00	34.89	23.07
gene20178	rna34763_gene20178	582.00	356.87	0.00	0.00	0.00
gene20179	rna34764_gene20179	1402.00	1176.77	50.00	4.62	3.05
gene2018	rna3456_gene2018	3312.00	3086.77	1.00	0.04	0.02
gene20180	rna34765_gene20180,rna34766_gene20180,rna34767_gene20180	4840.95	4615.72	1229.00	28.93	19.13
gene20181	rna34768_gene20181	842.00	616.77	134.00	23.61	15.61
gene20182	rna34769_gene20182,rna34770_gene20182	1516.00	1290.77	932.00	78.46	51.88
gene20183	rna34771_gene20183	1759.00	1533.77	141.00	9.99	6.60
gene20184	rna34772_gene20184	1695.00	1469.77	246.00	18.19	12.02
gene20185	rna34773_gene20185,rna34774_gene20185	2220.00	1994.77	81.00	4.41	2.92
gene20187	rna34776_gene20187,rna34777_gene20187,rna34778_gene20187,rna34779_gene20187,rna34780_gene20187,rna34781_gene20187,rna34782_gene20187,rna34783_gene20187,rna34784_gene20187,rna34785_gene20187	2934.62	2709.38	2258.00	90.56	59.87
gene20189	rna34787_gene20189	1840.00	1614.77	8.00	0.54	0.36
gene2019	rna3457_gene2019	1991.00	1765.77	47.00	2.89	1.91
gene20190	rna34788_gene20190	4658.00	4432.77	5426.00	133.01	87.94
gene20191	rna34789_gene20191	2784.00	2558.77	242.00	10.28	6.79
gene20192	rna34790_gene20192	4456.00	4230.77	593.39	15.24	10.08
gene20193	rna34791_gene20193	2739.00	2513.77	2.65	0.11	0.08
gene20194	rna34792_gene20194	2262.00	2036.77	18.38	0.98	0.65
gene20195	rna34793_gene20195,rna34794_gene20195	2749.00	2523.77	1.35	0.06	0.04
gene20196	rna34795_gene20196	1773.00	1547.77	22.22	1.56	1.03
gene20197	rna34796_gene20197	1246.00	1020.77	1.00	0.11	0.07
gene20198	rna34797_gene20198,rna34798_gene20198,rna34799_gene20198,rna34800_gene20198,rna34801_gene20198,rna34802_gene20198	3499.05	3273.81	358.00	11.88	7.86
gene20199	rna34803_gene20199,rna34804_gene20199,rna34805_gene20199,rna34806_gene20199,rna34807_gene20199,rna34808_gene20199,rna34809_gene20199,rna34810_gene20199,rna34811_gene20199	2350.95	2125.72	1074.00	54.90	36.30
gene202	rna352_gene202	1841.00	1615.77	0.00	0.00	0.00
gene2020	rna3458_gene2020	756.00	530.78	0.00	0.00	0.00
