"gene_id"	"InterproScan.GO.ID"
"LOC111108193"	"GO:0015986;GO:0045261;GO:0046933"
"LOC111108194"	"GO:0005515"
"LOC111108192"	"GO:0003676"
"LOC111108195"	"GO:0005515"
"LOC111108197"	"unknown"
"LOC111108199"	"GO:0004672;GO:0005524;GO:0006468;GO:0035556"
"LOC111108202"	"GO:0004842;GO:0005515;GO:0008270;GO:0016567"
"LOC111108201"	"GO:0035556"
"LOC111108203"	"unknown"
"LOC111108204"	"GO:0006886;GO:0007416;GO:0016020;GO:0017137;GO:0048786"
"LOC111108206"	"GO:0003676;GO:0003950;GO:0005515;GO:0042981"
"LOC111108207"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111108205"	"unknown"
"LOC111108208"	"GO:0005515;GO:0007165"
"LOC111108209"	"GO:0005515;GO:0007165"
"LOC111108210"	"unknown"
"LOC111108211"	"GO:0005515"
"LOC111108212"	"unknown"
"LOC111108213"	"unknown"
"LOC111108200"	"GO:0005515;GO:0061578"
"LOC111108214"	"unknown"
"LOC111108215"	"GO:0005044;GO:0006955;GO:0007165;GO:0030247"
"LOC111108217"	"GO:0046872"
"LOC111108218"	"unknown"
"LOC111108216"	"GO:0003677"
"LOC111108219"	"GO:0005525"
"LOC111108220"	"GO:0005525"
"LOC111108221"	"GO:0005509"
"LOC111108222"	"GO:0006525;GO:0006560;GO:0006597;GO:0016768;GO:0019482"
"LOC111108223"	"GO:0004930;GO:0005515;GO:0007186;GO:0016021"
"LOC111108225"	"GO:0003677;GO:0006310;GO:0015074"
"LOC111108226"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111108228"	"unknown"
"LOC111108229"	"GO:0004930;GO:0005515;GO:0007186;GO:0016021"
"LOC111108231"	"GO:0005515"
"LOC111108232"	"GO:0003870;GO:0005759;GO:0006544;GO:0006563;GO:0006566;GO:0006783;GO:0030170;GO:0042967"
"LOC111108233"	"unknown"
"LOC111108234"	"GO:0003777;GO:0005524;GO:0005874;GO:0007018;GO:0008017;GO:0045298"
"LOC111108236"	"unknown"
"LOC111108235"	"unknown"
"LOC111108238"	"unknown"
"LOC111108239"	"GO:0004888;GO:0005230;GO:0007165;GO:0016021;GO:0034220"
"LOC111108240"	"unknown"
"LOC111108241"	"unknown"
"LOC111108243"	"GO:0005515;GO:0035091"
"LOC111108244"	"unknown"
"LOC111108242"	"GO:0016491;GO:0055114"
"LOC111108245"	"GO:0003723"
"LOC111108246"	"unknown"
"LOC111108247"	"unknown"
"LOC111108248"	"GO:0005515"
"LOC111108251"	"unknown"
"LOC111108252"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111108253"	"GO:0005525"
"LOC111108255"	"GO:0005525"
"LOC111108256"	"GO:0046983"
"LOC111108257"	"GO:0046983"
"LOC111108254"	"unknown"
"LOC111108258"	"GO:0008270"
"LOC111108259"	"unknown"
"LOC111108260"	"GO:0004867"
"LOC111108262"	"GO:0004843;GO:0005515;GO:0006511;GO:0016579"
"LOC111108263"	"GO:0004814;GO:0005524;GO:0006420;GO:0006525;GO:0006560"
"LOC111108265"	"unknown"
"LOC111108264"	"unknown"
"LOC111108266"	"GO:0016209;GO:0055114"
"LOC111108267"	"GO:0016021;GO:0022857;GO:0055085"
"LOC111108268"	"unknown"
"LOC111108271"	"unknown"
"LOC111108272"	"unknown"
"LOC111108249"	"GO:0008375;GO:0016020"
"LOC111108270"	"unknown"
"LOC111108274"	"GO:0003700;GO:0005667;GO:0006355;GO:0006355;GO:0043565"
"LOC111108275"	"unknown"
"LOC111108276"	"GO:0006544;GO:0006563;GO:0006566;GO:0008270;GO:0009086;GO:0047150"
"LOC111108277"	"GO:0006544;GO:0006563;GO:0006566;GO:0008270;GO:0009086;GO:0047150"
"LOC111108279"	"unknown"
"LOC111108280"	"GO:0004222;GO:0006508;GO:0008270"
"LOC111108278"	"GO:0004383;GO:0004672;GO:0005524;GO:0006144;GO:0006182;GO:0006468;GO:0035556;GO:0046039"
"LOC111108281"	"GO:0004672;GO:0005515;GO:0005524;GO:0006468;GO:0007165"
"LOC111108282"	"GO:0005089;GO:0035023;GO:0043087"
"LOC111108283"	"unknown"
"LOC111108284"	"GO:0008270"
"LOC111108285"	"GO:0006353;GO:0008270"
"LOC111108286"	"GO:0004040;GO:0006525;GO:0006558;GO:0006560;GO:0006568;GO:0018874;GO:0042207"
"LOC111108288"	"GO:0003676"
"LOC111108287"	"unknown"
"LOC111108289"	"GO:0003676;GO:0005524"
"LOC111108290"	"unknown"
"LOC111108291"	"GO:0003676"
"LOC111108292"	"unknown"
"LOC111108293"	"unknown"
"LOC111108295"	"GO:0004222;GO:0006508;GO:0008270"
"LOC111108297"	"unknown"
"LOC111108298"	"GO:0005515"
"LOC111108299"	"unknown"
"LOC111108296"	"GO:0004222;GO:0006508"
"LOC111108300"	"unknown"
"LOC111108301"	"unknown"
"LOC111108302"	"unknown"
"LOC111108304"	"GO:0005515"
"LOC111108305"	"GO:0004791;GO:0006118;GO:0006206;GO:0009055;GO:0015035;GO:0045454;GO:0050660;GO:0055114"
"LOC111108307"	"GO:0003870;GO:0006544;GO:0006563;GO:0006566;GO:0006783;GO:0030170;GO:0042967"
"LOC111108306"	"GO:0005044;GO:0007165;GO:0016020"
"LOC111108308"	"GO:0005515"
"LOC111108309"	"GO:0003779"
"LOC111108310"	"unknown"
"LOC111108312"	"GO:0003677;GO:0004672;GO:0005524;GO:0006468"
"LOC111108313"	"GO:0001525;GO:0003676;GO:0005637;GO:0006997;GO:1902531"
"LOC111108314"	"GO:0007165;GO:0030159"
"LOC111108311"	"unknown"
"LOC111108315"	"GO:0008270"
"LOC111108316"	"GO:0008270"
"LOC111108317"	"GO:0008270"
"LOC111108320"	"GO:0008270"
"LOC111108321"	"GO:0007165;GO:0030159"
"LOC111108319"	"unknown"
"LOC111108322"	"GO:0006486;GO:0008378;GO:0016020"
"LOC111108323"	"GO:0003676;GO:0008270"
"LOC111108324"	"unknown"
"LOC111108325"	"unknown"
"LOC111108327"	"unknown"
"LOC111108328"	"unknown"
"LOC111108329"	"unknown"
"LOC111108326"	"GO:0005887;GO:0030171;GO:1902600"
"LOC111108331"	"GO:0003700;GO:0005667;GO:0006355;GO:0006357"
"LOC111108332"	"unknown"
"LOC111108333"	"unknown"
"LOC111108334"	"unknown"
"LOC111108335"	"unknown"
"LOC111108337"	"unknown"
"LOC111108338"	"unknown"
"LOC111108339"	"unknown"
"LOC111108336"	"GO:0003723;GO:0007283"
"LOC111108340"	"GO:0004930;GO:0005509;GO:0005515;GO:0007156;GO:0007166;GO:0007186;GO:0016021"
"LOC111108341"	"unknown"
"LOC111108342"	"GO:0005515"
"LOC111108344"	"GO:0070836"
"LOC111108345"	"GO:0046872"
"LOC111108343"	"unknown"
"LOC111108346"	"GO:0046872"
"LOC111108347"	"unknown"
"LOC111108348"	"GO:0035556"
"LOC111108349"	"GO:0003968;GO:0006144;GO:0031379"
"LOC111108350"	"GO:0005887;GO:0030171;GO:1902600"
"LOC111108351"	"GO:0001522;GO:0003723;GO:0006396;GO:0009982"
"LOC111108353"	"GO:0005515"
"LOC111108352"	"GO:0006351"
"LOC111108354"	"GO:0045893"
"LOC111108355"	"unknown"
"LOC111108356"	"GO:0019888;GO:0030289"
"LOC111108357"	"GO:0046872"
"LOC111108359"	"GO:0004148;GO:0006094;GO:0006096;GO:0006099;GO:0006118;GO:0006544;GO:0006563;GO:0006566;GO:0009055;GO:0045454;GO:0050660"
"LOC111108360"	"unknown"
"LOC111108358"	"GO:0003676"
"LOC111108361"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111108362"	"unknown"
"LOC111108363"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111108364"	"unknown"
"LOC111108367"	"unknown"
"LOC111108368"	"unknown"
"LOC111108369"	"GO:0003743;GO:0005840;GO:0006446"
"LOC111108370"	"GO:0051015"
"LOC111108372"	"GO:0003676"
"LOC111108373"	"GO:0004040;GO:0006525;GO:0006558;GO:0006560;GO:0006568;GO:0018874;GO:0042207"
"LOC111108374"	"unknown"
"LOC111108375"	"unknown"
"LOC111108376"	"GO:0003924;GO:0005525"
"LOC111108377"	"GO:0003824;GO:0005975"
"LOC111108379"	"unknown"
"LOC111108378"	"unknown"
"LOC111108380"	"unknown"
"LOC111108381"	"GO:0003824"
"LOC111108382"	"GO:0004197;GO:0006508"
"LOC111108383"	"unknown"
"LOC111108385"	"unknown"
"LOC111108384"	"GO:0005515"
"LOC111108386"	"GO:0019888;GO:0030289"
"LOC111108387"	"GO:0005515"
"LOC111108388"	"unknown"
"LOC111108390"	"unknown"
"LOC111108389"	"GO:0003676;GO:0008270;GO:0015074"
"LOC111108394"	"GO:0005102;GO:0005576;GO:0007275;GO:0016055"
"LOC111108395"	"unknown"
"LOC111108396"	"GO:0004725;GO:0006470;GO:0006570"
"LOC111108398"	"GO:0005044;GO:0006898;GO:0007165;GO:0016021"
"LOC111108399"	"unknown"
"LOC111108397"	"GO:0005515"
"LOC111108402"	"unknown"
"LOC111108403"	"GO:0005515"
"LOC111108405"	"unknown"
"LOC111108406"	"GO:0005507;GO:0016491;GO:0055114"
"LOC111108404"	"unknown"
"LOC111108407"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111108408"	"unknown"
"LOC111108409"	"GO:0005515"
"LOC111108410"	"GO:0006520;GO:0030170"
"LOC111108412"	"GO:0030234"
"LOC111108413"	"GO:0003743;GO:0005840;GO:0006446"
"LOC111108411"	"unknown"
"LOC111108414"	"unknown"
"LOC111108415"	"unknown"
"LOC111108416"	"unknown"
"LOC111108417"	"unknown"
"LOC111108419"	"unknown"
"LOC111108420"	"GO:0005216;GO:0006811;GO:0016020;GO:0055085"
"LOC111108421"	"unknown"
"LOC111108418"	"unknown"
"LOC111108422"	"GO:0005515"
"LOC111108423"	"GO:0004579;GO:0008250;GO:0016021;GO:0018279"
"LOC111108424"	"GO:0006508;GO:0008234"
"LOC111108425"	"GO:0005515;GO:0016567"
"LOC111108426"	"GO:0005085;GO:0007264;GO:0043087"
"LOC111108428"	"unknown"
"LOC111108427"	"unknown"
"LOC111108429"	"GO:0003676"
"LOC111108430"	"unknown"
"LOC111108431"	"GO:0005737;GO:0032440;GO:0047522;GO:0055114"
"LOC111108432"	"GO:0001575;GO:0004563;GO:0005975;GO:0006027;GO:0006040;GO:0030247"
"LOC111108433"	"GO:0004560;GO:0006004"
"LOC111108435"	"GO:0005515"
"LOC111108436"	"GO:0003677;GO:0006310;GO:0015074"
"LOC111108437"	"GO:0008270"
"LOC111108438"	"GO:0003677;GO:0004519;GO:0005622;GO:0006281;GO:0008270"
"LOC111108439"	"GO:0005515;GO:0017154;GO:0071526"
"LOC111108440"	"GO:0005509"
"LOC111108441"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111108442"	"GO:0015031;GO:0016020"
"LOC111108443"	"unknown"
"LOC111108445"	"unknown"
"LOC111108446"	"unknown"
"LOC111108448"	"GO:0006547;GO:0016153"
"LOC111108449"	"GO:0003712;GO:0005667;GO:0006355;GO:0006357;GO:0016592"
"LOC111108450"	"GO:0000387;GO:0005681;GO:0005732"
"LOC111108451"	"unknown"
"LOC111108453"	"GO:0005272;GO:0006814;GO:0016020"
"LOC111108454"	"unknown"
"LOC111108452"	"GO:0005507;GO:0016715;GO:0055114"
"LOC111108455"	"GO:0005515"
"LOC111108456"	"unknown"
"LOC111108457"	"unknown"
"LOC111108461"	"unknown"
"LOC111108462"	"unknown"
"LOC111108463"	"unknown"
"LOC111108465"	"GO:0005515"
"LOC111108467"	"GO:0005515"
"LOC111108468"	"GO:0005515"
"LOC111108469"	"GO:0003677;GO:0006310;GO:0015074"
"LOC111108466"	"GO:0005215;GO:0016020;GO:0055085"
"LOC111108470"	"GO:0005515"
"LOC111108471"	"GO:0005515;GO:0008270"
"LOC111108472"	"GO:0005515"
"LOC111108474"	"GO:0005507;GO:0016491;GO:0055114"
"LOC111108475"	"unknown"
"LOC111108476"	"GO:0005506;GO:0006118;GO:0009055;GO:0051537;GO:0055114;GO:0071949"
"LOC111108473"	"GO:0016021"
"LOC111108477"	"GO:0006338;GO:0031011"
"LOC111108478"	"GO:0001522;GO:0003723;GO:0009982"
"LOC111108479"	"unknown"
"LOC111108481"	"GO:0004842;GO:0016567"
"LOC111108480"	"GO:0016021"
"LOC111108482"	"GO:0005515"
"LOC111108483"	"GO:0005515"
"LOC111108484"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111108485"	"GO:0005509"
"LOC111108486"	"unknown"
"LOC111108488"	"unknown"
"LOC111108489"	"GO:0005509;GO:0016020"
"LOC111108487"	"GO:0007187;GO:0008502;GO:0016021"
"LOC111108490"	"unknown"
"LOC111108491"	"GO:0005634"
"LOC111108492"	"GO:0006544;GO:0006563;GO:0006566;GO:0008887;GO:0046486;GO:0046487"
"LOC111108494"	"unknown"
"LOC111108495"	"unknown"
"LOC111108493"	"GO:0005515"
"LOC111108496"	"GO:0004713;GO:0005515;GO:0005524;GO:0006468"
"LOC111108498"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111108499"	"unknown"
"LOC111108500"	"unknown"
"LOC111108501"	"GO:0005515"
"LOC111108502"	"GO:0003700;GO:0005667;GO:0006355;GO:0006355;GO:0043565"
"LOC111108503"	"GO:0005515"
"LOC111108504"	"GO:0003924;GO:0005200;GO:0005525;GO:0005874;GO:0007017"
"LOC111108505"	"GO:0003677"
"LOC111108506"	"GO:0005515"
"LOC111108507"	"GO:0005044;GO:0006898;GO:0007165;GO:0016021"
"LOC111108508"	"unknown"
"LOC111108509"	"unknown"
"LOC111108510"	"GO:0016020"
"LOC111108511"	"GO:0003676"
"LOC111108514"	"GO:0005515"
"LOC111108515"	"GO:0005515"
"LOC111108512"	"unknown"
"LOC111108516"	"GO:0005515"
"LOC111108517"	"GO:0000350"
"LOC111108518"	"GO:0005515"
"LOC111108519"	"unknown"
"LOC111108521"	"GO:0003924;GO:0005525;GO:0007188;GO:0031683"
"LOC111108522"	"unknown"
"LOC111108520"	"unknown"
"LOC111108523"	"unknown"
"LOC111108524"	"GO:0005737;GO:0016812;GO:0019556"
"LOC111108525"	"GO:0004659;GO:0016021"
"LOC111108527"	"unknown"
"LOC111108528"	"GO:0005524;GO:0006468;GO:0008353;GO:0009069;GO:0070985"
"LOC111108526"	"unknown"
"LOC111108529"	"GO:0005515"
"LOC111108530"	"GO:0005515"
"LOC111108531"	"unknown"
"LOC111108532"	"GO:0005576;GO:0006030;GO:0008061"
"LOC111108303"	"GO:0016620;GO:0055114"
"LOC111108534"	"GO:0017112;GO:0043087"
"LOC111108535"	"GO:0016021"
"LOC111108533"	"GO:0005044;GO:0007165;GO:0016020"
"LOC111108536"	"unknown"
"LOC111108537"	"unknown"
"LOC111108538"	"unknown"
"LOC111108539"	"GO:0001575;GO:0005975;GO:0008107;GO:0009247;GO:0016020"
"LOC111108540"	"GO:0005515"
"LOC111108541"	"GO:0008237"
"LOC111108542"	"GO:0006511;GO:0016579;GO:0036459"
"LOC111108543"	"unknown"
"LOC111108544"	"GO:0008270"
"LOC111108545"	"unknown"
"LOC111108547"	"GO:0005515"
"LOC111108548"	"GO:0005515"
"LOC111108549"	"GO:0008270"
"LOC111108546"	"GO:0004222;GO:0006508"
"LOC111108550"	"GO:0008270"
"LOC111108551"	"GO:0008270"
"LOC111108552"	"GO:0008270"
"LOC111108553"	"GO:0016567;GO:0061630"
"LOC111108554"	"GO:0003676;GO:0015074"
"LOC111108556"	"GO:0004842;GO:0016567"
"LOC111108555"	"unknown"
"LOC111108557"	"unknown"
"LOC111108559"	"GO:0005525"
"LOC111108560"	"GO:0003884;GO:0006118;GO:0006525;GO:0006544;GO:0006560;GO:0006563;GO:0006566;GO:0006591;GO:0046416;GO:0055114;GO:0071949"
"LOC111108561"	"unknown"
"LOC111108562"	"GO:0008270"
"LOC111108564"	"unknown"
"LOC111108565"	"unknown"
"LOC111108563"	"GO:0004222;GO:0006508"
"LOC111108566"	"unknown"
"LOC111108567"	"unknown"
"LOC111108568"	"unknown"
"LOC111108569"	"unknown"
"LOC111108570"	"unknown"
"LOC111108572"	"unknown"
"LOC111108571"	"GO:0005044;GO:0007165;GO:0016020"
"LOC111108586"	"unknown"
"LOC111108584"	"unknown"
"LOC111108587"	"unknown"
"LOC111108558"	"unknown"
"LOC111108588"	"unknown"
"LOC111108589"	"unknown"
"LOC111108590"	"unknown"
"LOC111108591"	"unknown"
"LOC111108594"	"unknown"
"LOC111108595"	"unknown"
"LOC111108596"	"unknown"
"LOC111108597"	"unknown"
"LOC111108598"	"GO:0003924;GO:0005200;GO:0005525;GO:0005874;GO:0007017"
"LOC111108599"	"GO:0003700;GO:0005667;GO:0006355;GO:0006357"
"LOC111108600"	"unknown"
"LOC111108601"	"GO:0007187;GO:0008502;GO:0016021"
"LOC111108602"	"unknown"
"LOC111108604"	"unknown"
"LOC111108605"	"unknown"
"LOC111108603"	"GO:0005201;GO:0005509;GO:0005515;GO:0007160;GO:0031012;GO:0062023"
"LOC111108607"	"GO:0004571;GO:0005509;GO:0005975;GO:0016020"
"LOC111108608"	"GO:0006488;GO:0016758"
"LOC111108609"	"GO:0005198;GO:0006886;GO:0016192;GO:0030126"
"LOC111108610"	"GO:0005576;GO:0006030;GO:0008061"
"LOC111108611"	"GO:0016021"
"LOC111108612"	"unknown"
"LOC111108614"	"GO:0004867;GO:0030212"
"LOC111108615"	"GO:0005515"
"LOC111108613"	"GO:0005515"
"LOC111108616"	"GO:0005737;GO:0006730;GO:0009058;GO:0009258;GO:0016155;GO:0016620;GO:0016742;GO:0055114"
"LOC111108617"	"GO:0004170;GO:0006206;GO:0046080"
"LOC111108618"	"GO:0003676"
"LOC111108619"	"unknown"
"LOC111108621"	"unknown"
"LOC111108622"	"GO:0005515"
"LOC111108620"	"GO:0005509"
"LOC111108623"	"GO:0005515"
"LOC111108624"	"GO:0003690;GO:0003697;GO:0005634;GO:0006270"
"LOC111108625"	"GO:0004252;GO:0006508"
"LOC111108626"	"unknown"
"LOC111108628"	"GO:0005272;GO:0006814;GO:0016020"
"LOC111108627"	"GO:0005515;GO:0007160"
"LOC111108629"	"GO:0000266;GO:0003924;GO:0005525;GO:0016559"
"LOC111108630"	"GO:0003951;GO:0006769;GO:0046497"
"LOC111108631"	"unknown"
"LOC111108632"	"unknown"
"LOC111108633"	"GO:0006479;GO:0008168"
"LOC111108634"	"unknown"
"LOC111108637"	"unknown"
"LOC111108635"	"unknown"
"LOC111108638"	"GO:0005515"
"LOC111108639"	"GO:0003684;GO:0004519;GO:0005634;GO:0006281"
"LOC111108640"	"GO:0000398;GO:0005688;GO:0046540"
"LOC111108641"	"GO:0003676;GO:0006364;GO:0008408"
"LOC111108642"	"GO:0005515"
"LOC111108644"	"unknown"
"LOC111108643"	"GO:0003700;GO:0005667;GO:0006355;GO:0006355;GO:0007283;GO:0046983"
"LOC111108645"	"GO:0005515;GO:0007165"
"LOC111108646"	"unknown"
"LOC111108647"	"GO:0006629;GO:0008081"
"LOC111108649"	"GO:0004867;GO:0030212"
"LOC111108650"	"unknown"
"LOC111108648"	"unknown"
"LOC111108651"	"GO:0004707;GO:0005524;GO:0006468;GO:0007178;GO:0009069"
"LOC111108652"	"GO:0005524;GO:0016021;GO:0042626;GO:0055085"
"LOC111108653"	"GO:0003924;GO:0005525;GO:0016020;GO:0032486"
"LOC111108654"	"unknown"
"LOC111108655"	"unknown"
"LOC111108656"	"unknown"
"LOC111108659"	"GO:0003777;GO:0005524;GO:0005874;GO:0007018;GO:0008017;GO:0045298"
"LOC111108658"	"unknown"
"LOC111108661"	"GO:0008270"
"LOC111108662"	"GO:0006508;GO:0008237;GO:0008270"
"LOC111108663"	"GO:0005515;GO:0008270"
"LOC111108665"	"unknown"
"LOC111108666"	"GO:0008270"
"LOC111108664"	"GO:0000126;GO:0000995;GO:0003677;GO:0006383"
"LOC111108667"	"GO:0008270"
"LOC111108668"	"GO:0008270"
"LOC111108669"	"GO:0008270"
"LOC111108670"	"GO:0008270"
"LOC111108671"	"GO:0008270"
"LOC111108672"	"GO:0008270"
"LOC111108673"	"GO:0008270"
"LOC111108674"	"unknown"
"LOC111108675"	"GO:0008270"
"LOC111108676"	"GO:0005515"
"LOC111108677"	"unknown"
"LOC111108678"	"GO:0008270"
"LOC111108679"	"unknown"
"LOC111108680"	"GO:0005634;GO:0006915"
"LOC111108681"	"unknown"
"LOC111108684"	"GO:0008270"
"LOC111108689"	"unknown"
"LOC111108690"	"unknown"
"LOC111108691"	"GO:0004867;GO:0030212"
"LOC111108693"	"unknown"
"LOC111108694"	"GO:0016491"
"LOC111108692"	"GO:0003676;GO:0008270"
"LOC111108696"	"GO:0005515;GO:0007165"
"LOC111108697"	"GO:0004438;GO:0004725;GO:0006470;GO:0006570"
"LOC111108698"	"GO:0008033;GO:0016783"
"LOC111108699"	"unknown"
"LOC111108700"	"GO:0005515;GO:0007165"
"LOC111108701"	"GO:0000290;GO:0016787"
"LOC111108702"	"GO:0005509;GO:0005886;GO:0007156"
"LOC111108703"	"GO:0005509;GO:0005886;GO:0007156"
"LOC111108704"	"GO:0005509;GO:0007219;GO:0016021;GO:0030154;GO:0050793"
"LOC111108705"	"GO:0005509"
"LOC111108706"	"GO:0005509;GO:0007154;GO:0016020"
"LOC111108707"	"GO:0005509;GO:0007154;GO:0016020"
"LOC111108709"	"GO:0003677;GO:0006310;GO:0015074"
"LOC111108712"	"GO:0005506;GO:0016705;GO:0020037;GO:0055114"
"LOC111108713"	"unknown"
"LOC111108715"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111108711"	"unknown"
"LOC111108716"	"unknown"
"LOC111108717"	"unknown"
"LOC111108718"	"GO:0005515"
"LOC111108719"	"unknown"
"LOC111108722"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111108723"	"unknown"
"LOC111108695"	"unknown"
"LOC111108724"	"unknown"
"LOC111108725"	"GO:0005515;GO:0008191"
"LOC111108726"	"unknown"
"LOC111108727"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111108728"	"GO:0005515"
"LOC111108730"	"GO:0008270"
"LOC111108729"	"GO:0003676;GO:0008270"
"LOC111108731"	"GO:0005515;GO:0008270"
"LOC111108732"	"GO:0008270"
"LOC111108733"	"GO:0008270"
"LOC111108734"	"GO:0005515"
"LOC111108735"	"GO:0005515"
"LOC111108736"	"GO:0005515"
"LOC111108737"	"GO:0005783;GO:0016021"
"LOC111108739"	"GO:0008270"
"LOC111108741"	"GO:0005634"
"LOC111108738"	"unknown"
"LOC111108742"	"unknown"
"LOC111108743"	"unknown"
"LOC111108744"	"GO:0008270"
"LOC111108746"	"GO:0022857;GO:0055085"
"LOC111108747"	"unknown"
"LOC111108748"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111108749"	"unknown"
"LOC111108750"	"unknown"
"LOC111108752"	"unknown"
"LOC111108753"	"unknown"
"LOC111108754"	"unknown"
"LOC111108755"	"unknown"
"LOC111108756"	"GO:0003735;GO:0005840;GO:0042254"
"LOC111108757"	"GO:0005525"
"LOC111108759"	"GO:0008270"
"LOC111108760"	"GO:0005525"
"LOC111108762"	"unknown"
"LOC111108763"	"unknown"
"LOC111108764"	"GO:0009058;GO:0016779"
"LOC111108765"	"unknown"
"LOC111108766"	"GO:0006914"
"LOC111108768"	"unknown"
"LOC111108769"	"unknown"
"LOC111108767"	"GO:0003689;GO:0005524;GO:0005663;GO:0006260;GO:0006281;GO:0042575"
"LOC111108770"	"unknown"
"LOC111108771"	"unknown"
"LOC111108773"	"unknown"
"LOC111108772"	"GO:0003924;GO:0005525;GO:0005622;GO:0007264"
"LOC111108775"	"unknown"
"LOC111108777"	"unknown"
"LOC111108778"	"GO:0003676"
"LOC111108779"	"GO:0005089;GO:0035023;GO:0043087"
"LOC111108780"	"GO:0003956;GO:0006471"
"LOC111108781"	"GO:0046872"
"LOC111108782"	"GO:0017112;GO:0043087"
"LOC111108783"	"unknown"
"LOC111108784"	"unknown"
"LOC111108785"	"GO:0003676;GO:0006364;GO:0008408"
"LOC111108786"	"unknown"
"LOC111108787"	"GO:0003677"
"LOC111108788"	"GO:0005779;GO:0044877;GO:0045046"
"LOC111108789"	"unknown"
"LOC111108790"	"GO:0005515;GO:0005634;GO:0006355"
"LOC111108791"	"GO:0008270"
"LOC111108792"	"GO:0003995;GO:0006118;GO:0006629;GO:0050660;GO:0055114"
"LOC111108793"	"GO:0004222;GO:0006508;GO:0008270;GO:0016020"
"LOC111108794"	"GO:0004222;GO:0006508"
"LOC111108796"	"GO:0005615"
"LOC111108797"	"unknown"
"LOC111108798"	"GO:0005515;GO:0060271"
"LOC111108799"	"GO:0004725;GO:0006470;GO:0006570;GO:0008138"
"LOC111108800"	"unknown"
"LOC111108801"	"GO:0003676"
"LOC111108802"	"GO:0005515"
"LOC111108804"	"GO:0002756;GO:0003725;GO:0004888;GO:0005515;GO:0016021;GO:0032722;GO:0034138;GO:0043330;GO:0050729;GO:0051607"
"LOC111108805"	"GO:0002756;GO:0003725;GO:0004888;GO:0005515;GO:0016021;GO:0032722;GO:0034138;GO:0043330;GO:0050729;GO:0051607"
"LOC111108806"	"GO:0005515;GO:0007165"
"LOC111108807"	"GO:0002756;GO:0003725;GO:0004888;GO:0005515;GO:0016021;GO:0032722;GO:0034138;GO:0043330;GO:0050729;GO:0051607"
"LOC111108808"	"GO:0005515;GO:0007165"
"LOC111108809"	"GO:0005515;GO:0007165"
"LOC111108810"	"unknown"
"LOC111108811"	"GO:0005515"
"LOC111108812"	"unknown"
"LOC111108813"	"GO:0008270"
"LOC111108815"	"GO:0006396;GO:0008452"
"LOC111108816"	"GO:0006396;GO:0008452"
"LOC111108817"	"GO:0006396;GO:0008452"
"LOC111108814"	"GO:0003924;GO:0005525;GO:0007186;GO:0031683"
"LOC111108818"	"GO:0005515;GO:0017154;GO:0071526"
"LOC111108819"	"GO:0006396;GO:0008452"
"LOC111108820"	"GO:0005515;GO:0017154;GO:0071526"
"LOC111108822"	"GO:0005216;GO:0005515;GO:0006811;GO:0016021"
"LOC111108823"	"GO:0005515"
"LOC111108824"	"unknown"
"LOC111108826"	"GO:0008270"
"LOC111108827"	"GO:0008270"
"LOC111108828"	"unknown"
"LOC111108825"	"GO:0005759"
"LOC111108829"	"unknown"
"LOC111108830"	"GO:0003676"
"LOC111108831"	"unknown"
"LOC111108832"	"unknown"
"LOC111108833"	"unknown"
"LOC111108834"	"GO:0008270"
"LOC111108838"	"GO:0006396;GO:0008452"
"LOC111108839"	"unknown"
"LOC111108836"	"unknown"
"LOC111108840"	"GO:0005216;GO:0005515;GO:0006811;GO:0016021;GO:0055085"
"LOC111108841"	"unknown"
"LOC111108842"	"unknown"
"LOC111108843"	"unknown"
"LOC111108844"	"GO:0003676;GO:0015074"
"LOC111108845"	"unknown"
"LOC111108846"	"GO:0005515"
"LOC111108848"	"GO:0007165;GO:0030159"
"LOC111108849"	"GO:0007165;GO:0030159"
"LOC111108847"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111108850"	"unknown"
"LOC111108851"	"unknown"
"LOC111108852"	"unknown"
"LOC111108853"	"GO:0005515"
"LOC111108854"	"unknown"
"LOC111108855"	"GO:0045298;GO:0051011"
"LOC111108856"	"unknown"
"LOC111108858"	"unknown"
"LOC111108859"	"unknown"
"LOC111108860"	"unknown"
"LOC111108857"	"unknown"
"LOC111108861"	"unknown"
"LOC111108862"	"GO:0003676;GO:0008270"
"LOC111108863"	"GO:0005515"
"LOC111108864"	"GO:0005975;GO:0008184;GO:0030170"
"LOC111108865"	"unknown"
"LOC111108866"	"unknown"
"LOC111108868"	"unknown"
"LOC111108869"	"GO:0005230;GO:0006811;GO:0016021"
"LOC111108835"	"GO:0004359;GO:0005515;GO:0006541"
